ISBN,書籍簡介
9789862019757,～釐清造成軟體漏洞的主因及避免的方式～一些常見且可被利用的軟體弱點通常都來自可避免的軟體瑕疵。本書指出並解釋這些原因且逐步介紹了避免的方法。此外，本書鼓勵程式設計師採用最好的安全方法並擁有安全心態，如此一來，除了可以保護軟體不受到今日的攻擊，也可避免明日的攻擊。技術細節：增加任何C或是C++應用程式的安全性克服利用不安全字串操作進行攻擊的緩衝區溢位、堆疊失效或回傳導向的程式攻擊手法避免動態記憶體管理函數的誤用而導致的弱點或安全瑕疵消除因符號整數溢位、無符號整數包裹循環及裁截錯誤所產生的整數相關問題進行安全輸出輸入，以避免檔案系統弱點。正確使用格式化輸出函式，避免發生格式化字串安全弱點當開發同步程式時，避免競搶條件以及其他可被利用的弱點發生本書包含了上百個Windows及Linux上的安全程式、不安全程式及弱點利用程式的範例。如果你需要開發安全的C/C++程式，或是想把它變得更安全，沒有其他能夠像本書一樣提供你如此詳盡且專業的幫助。
9789863125716,系列書日本暢銷突破 70 萬冊最新版 C++ 語法的複雜度，對於許多初學者來說像是躍不過的高牆；「要害一個人，就叫他去學 C++吧！」類似的說法更讓人望之卻步。本書以活潑的插畫將C++ 新增語法與物件導向概念具體呈現出來，像是讓很多人頭痛的函式傳值 (傳址)、指標的應用、類別繼承等主題，將這些虛無飄渺又抽象難懂的觀念和語法，透過插畫的圖解輔助，看起來就好懂多了，更容易理解程式的細節。 C++ 不僅擴充了C語言的語法，強化效率並兼具開發彈性，而且導入物件導向的程式設計方式，涵蓋了類別、物件、繼承、樣板等，並新增 const、new、delete等關鍵字加強物件和記憶體管理，可以讓程式語言表達更一致而明確，更容易閱讀理解，也不易出錯，適合應用於各種類型的專案開發上。 只要學過 C 語言，就可以放心跟著本書打好 C++ 基礎，揭開物件導向的面紗，邁向專業程式設計師之路。 本書特色 : ◎以插畫圖說方式呈現C++ 語法與物件導向概念，清晰易懂！◎具備深入淺出的範例解析，實際了解語法應用！◎每個主題以「跨頁」介紹，方便對照理解，容易閱讀！
9789863125006,"C 語言是很多人初學程式第一個會接觸到的程式語言，但是坊間的書籍又厚又難懂，看了好幾遍還是很難理解。有鑑於此，我們將難懂的程式概念，以插圖輔助的方式，幫您輕鬆理解【變數】、【陣列】、【迴圈】、…等這些抽象的概念，並輔以實用的小範例，帶您實作一遍，加深學習印象並融會貫通。

本書從最基本的語法開始介紹，逐一帶您了解變數、運算子、迴圈、陣列與指標、函數、…等，不論是曾經學習 C 語言感到挫敗的人或是 C 語言的入門新手，都能從中打穩基礎，不再對程式語言感到畏懼、難學！

●透過淺顯易懂的插畫，帶您輕鬆理解 C 語言！ 
●從一無所知開始學起，邁向程式設計之路的出發點！
●每個主題以「跨頁」介紹，不僅容易閱讀，也方便對照理解！
●本系列叢書在日本突破 70 萬本銷售佳績！"
9789864766437,C程式語言的完整介紹「這絕對是學習C程式設計的最佳選擇。這是一本使用豐富的範例和簡潔文字的說明，我曾使用此書學習C語言，這是一本好書！」－－《Learn C/C++ Today》作者／Vinit S. Carpenter本書將指導您如何使用C程式語言撰寫程式。無論您是程式設計新手，或是經驗豐富的程式設計師，本書為您提供對C語言的清晰理解，這是許多物件導向程式語言（如C++、Objective-C、C#、Java）的基礎。本書以範例教學，以完整的C程式說明每一個觀念。Stephen Kochan為所有C函式逐步的說明。您將同時學會C語言的基礎，以及良好的程式設計風格。每一章節後面的習題非常適合課堂練習或自我實習。本書涵蓋了C語言的所有功能，包括C11標準的最新功能。為了幫助您快速參考，附錄提供了C語言和標準C函式庫的總結。
9789864764280,「這些指導方針正確無誤，以簡單明瞭、切實可行的方式，闡述高效開發者如何一貫地撰寫及交付高品質的程式碼。」－－應用程式架構師、希臘國家銀行／George Marinos你可曾在修改他人程式碼時深感挫折與沮喪？今日，難以維護的程式碼已經成為軟體開發的大麻煩，導致代價不斐的時程延宕與程式缺陷。本書從實務出發，以解決方案的角度，提供10條切實可行的指導方針，幫助你成功交付容易維護及修改的絕妙軟體，事實上，這些原則可是淬煉自數百個實務系統的分析結果。本書出自於Software Improvement Group(SIG)的眾顧問之手，不僅針對這個主題提供清晰且明確的解釋，更說明了如何將理論應用到實務的絕佳建議。雖然本書範例均以C#寫成，但這些原則也適用於使用其他語言的開發者。●撰寫簡短的程式碼單元：限制方法與建構式的長度●撰寫單純的程式碼單元：限制每個方法當中的分支點數量●相同的程式碼只撰寫一次，避開複製程式碼臭蟲的風險●透過將參數提取到物件中，保持單元介面簡短●分離關注點，避免建構龐大的類別●保持架構元件鬆散耦合●讓頂層元件的數量與尺寸維持平衡●讓程式碼基礎盡可能保持小巧●自動化測試你的程式碼基礎●撰寫乾淨的程式碼，避免蘊含更深層問題的「程式碼異味」
9789864762651,"充滿強效建議的寶典-合乎時宜、蒐羅廣泛且切中要點。它是您瞭解C++新面貌的可靠參考資料。 ── Jerry Tan, 美國證券集中保管結算公司資深軟體工程師 處於現今快速變遷與高度競爭的環境中，一套程式的效能，與其所能提供的功能一樣重要。這本實務指引可讓開發者瞭解效能校調的原理，並將其運用在C++的優化工作上。您將會學到如何讓已實踐C++最佳實作的程式跑得更快，並在智能手錶、手機、工作站、超級電腦甚至是世界各地伺服器網路中的電腦上執行時，能進一步減少計算資源的耗用。作者Kurt Guntheroth提供了許多範例，示範如何逐步地運用這些原理，提升現有程式碼的品質，並在回應性與產能方面，滿足客戶的需求。當您聽到同事們發出從未聽過讚嘆聲，”哇！跑得好快，是誰改了什麼嗎？”時，就是本書中的建議發揮功效的證明。● 使用軟體計時器與紀錄器(profiler)找出影響效能的關鍵區域● 學習如何執行可重覆的實驗以量測程式碼變動後的效能 ● 優化動態配置變數的使用 ● 提高常用迴圈與函式的效能 ● 加速字串處理函式 ● 認識高效率的演算法與優化模式 ● 瞭解C++容器類別的優缺點 ● 以優化者的角度來檢視排序與搜尋 ● 以有效率的方式操作C++串流I/O函式 ● 有效使用C++中執行緒型的併行(concurrency)功能"
9789864762422,涵蓋 C11 標準『《C 語法暨程式庫標準辭典》是 C 開發人員最佳的生產力工具。2011 C 標準新增了許多功能，這本書能讓你瞭解這些新功能的細節和用法。』—KPIT 技術公司專案經理 Peter Hessheimer這本新版的經典書籍，清楚詳細地解說了 C 語言和執行階段程式庫的所有特性，包括多緒程、泛型型別巨集，以及 2011 C 標準(C11)新增的程式庫函式。如果想要瞭解 C 語言，也想知道如何從程式庫取用函式，本書提供了詳實的說明及精選範例。本書非常適合有經驗的 C/C++ 開發人員，內容同時包含極受歡迎的 GNU 軟體工具；你將會學到如何以 GNU Make 建置 C 程式、將 C 原始碼編譯成執行檔，並且以 GNU 除錯器完成程式的測試、除錯。這本權威指南的三大篇章包含了：‧C 語言的觀念和基本要素，在各個章節詳述型別、陳述式、指標、記憶體管理、I/O 等‧C 標準程式庫，包括標準標頭的概念，以及完整的函式使用參考‧基本的 GNU C 軟體開發工具，詳述如何以 Eclipse IDE 駕馭這些工具
9789862803196,本書是針對C++程式設計的初學者所編寫，透過完整的實際程式，並且以先介紹物件導向觀念的教學法，教導讀者如何編寫C++程式。作者強調藉由結構化與物件導向程式設計、軟體再利用，以及元件導向的軟體建構。第九版鼓勵學生將電腦與社群做連結，利用網際網路解決問題。本書所有內容都經過仔細地微調，以符合學術及產業的觀點。
9789863473169,精通 WINRT、XAML 與 C#建構創新的 Windows Store 應用程式 如果你是 .NET 開發人員，目前正進行平板 App 開發，這本實用的書籍將會逐步引領你開發 Windows Store App。在本書中，你將會學到如何使用 Microsoft Windows 8.1 與 WinRT 8.1.1 的 Modern UI 設計語言，並以 C# 建構出企業營運行動 App。要開發出這種 App，你必須使用等同於零售式 App 的系統細項及設計規格，例如持久儲存、後端服務及 Windows 8 的分享與搜尋功能。你將會學到如何開發程式、使用第三方開放原始碼產品，以及包裝 Windows Store App。• 使用 XAML 及 Model/View/View-Model 模式建構 UI • 瞭解非同步功能—並重新探討執行緒與平行處理概念 • 使用 SQLite 在本機端儲存資料與系統設定 • 使用應用程式列輸入指令，以及使用設定快速鍵提供說明項目 • 使用更新的動態磚、徽章，或快顯通知提示使用者 • 協助使用者看到位置資訊，並將活動標示在地圖上 • 讓 App 共用資料，並在 UI 上並排運行 • 實作背景工作執行功能 Matthew Baxter-Reynolds 是一位英國獨立軟體開發顧問、訓練師及作者，喜歡使用 Twitter 與志同道合的技術人員溝通：@mbritIris Classon (@IrisClasson) 是位 C# MVP、Pluralsight 作家與知名的演說者及部落客，擁有十幾張 .NET 開發證照，專長是開發用戶端 App 與 Windows Phone目錄：第一章 從.NET轉型（第一部分）第二章 從.NET轉型（第二部分）第三章 本機持久資料第四章 應用程式列（App Bar）第五章 通知第六章 使用檔案第七章 共享第八章 搜尋第九章 設定第十章 位置第十一章 使用相機第十二章 響應式設計第十三章 資源與當地語系化第十四章 背景工作與App 生命週期第十五章 側載與發布附錄A 密碼學與雜湊附錄B Windows Store App 單元測試入門
9789863471721,本書以問題導向方式教授程式設計，強調的是問題解決而非僅是語法介紹，書中運用發人深省的問題介紹程式設計。前面幾章的核心思維是問題解決，適當的語法與函式庫介紹讓讀者可以學習撰寫程式解決問題。在說明物件導向程式設計之前，先介紹基本程式設計的概念與技術，如基本的變數型態，選擇敘述，迴圈敘述、函式與陣列，有了基本知識以後，再導入相關的物件導向程式設計的主題，如類別、物件、多載、封裝、繼承、多型以及樣版等等。本書共分十七個章節，作者以淺顯易懂的敘述配合範例程式與個案研究，使讀者收事半功倍之效果，並在要注意的地方以一些圖示，如提示、技巧與警告的的方式提醒讀者應注意的事項。本書的每一小節和章末分別附有練習題與包含許多領域的程式設計練習題，例如，數學、科學、商業、財務以及遊戲等等，讓讀者可於多方面加以實作練習，作者也在每一章附有線上測驗，用以測試讀者對本章了解程度。 
